ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_09,Tue_11,Fri_09,,False,70,-0.7555416842155199,61.86234883709776,0.6,-0.12213271859513276,0.9194866428685662,0.9951261764670271,30,16.988434737453677,54.885235748729414,0.7,0.5212387898833981,0.8333543735604105,3.0952649661975733,0.10630994574814545
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_10,Tue_11,Fri_10,,False,70,-2.798336348710802,62.45743216504084,0.5857142857142857,-0.4480389685756419,0.7109075485676036,0.9852296950060965,30,16.687645616524918,49.30713342449272,0.6666666666666666,0.48779725813830266,0.807697044731538,3.3844282677839743,0.0786951731012442
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_11,Tue_11,Fri_11,,False,69,-3.21194687900005,63.1006962480337,0.5942028985507246,-0.5090192454255429,0.6759927854939644,0.9852296950060965,30,16.75823901066854,48.29812797508736,0.6333333333333333,0.45513246433604937,0.7812629779598231,3.469749183511336,0.07182263546572787
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_12,Tue_11,Fri_12,,False,69,-3.4658134450901668,61.857446095654744,0.5507246376811594,-0.5602904199650796,0.6455365699710838,0.9852296950060965,30,16.10487415260518,49.22061013135203,0.6666666666666666,0.48779725813830266,0.807697044731538,3.2719777568029103,0.08860655851956005
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_13,Tue_11,Fri_13,,False,69,-3.86955910568628,62.25486769294124,0.5652173913043478,-0.621567316594752,0.6099218202373305,0.9852296950060965,30,14.95643562859867,49.00369529803025,0.6333333333333333,0.45513246433604937,0.7812629779598231,3.0521036296623647,0.11105692430417267
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_14,Tue_11,Fri_14,,False,68,-3.2979897874502684,62.81347460372624,0.5735294117647058,-0.525044953850495,0.6687436020335775,0.9852296950060965,30,12.970471593561953,49.669694420082834,0.6666666666666666,0.48779725813830266,0.807697044731538,2.611345156236281,0.17027464303602
usdinr,hourly_dow,Buy Tue_11 → Sell Fri_15,Tue_11,Fri_15,,False,70,-3.203369688668517,62.30576275130878,0.5714285714285714,-0.5141369830355262,0.6706549692366763,0.9852296950060965,30,14.694638606847326,50.53314908140219,0.6666666666666666,0.48779725813830266,0.807697044731538,2.9079206172518983,0.1282054520041564
usdinr,hourly_dow,Buy Tue_12 → Sell Tue_13,Tue_12,Tue_13,,False,70,-0.0785347773863215,3.5778261711750945,0.4714285714285714,-0.21950417272655728,0.8558553689830416,0.9941298932830266,30,0.2381006549521861,4.603076297381277,0.43333333333333335,0.2737723743061511,0.6080299045459127,0.5172641937037701,0.7825627944872903
usdinr,hourly_dow,Buy Tue_12 → Sell Tue_14,Tue_12,Tue_14,,False,70,-0.1691002130434858,5.739771649315983,0.4,-0.2946113946251463,0.8073975378317885,0.9906774917267753,30,-1.6761320259245325,6.6740741443300955,0.3333333333333333,0.19230295526846194,0.5122027418616973,-2.5114075595765994,0.18668890237785332
usdinr,hourly_dow,Buy Tue_12 → Sell Tue_15,Tue_12,Tue_15,,False,70,0.20280823483420754,6.740110838156624,0.45714285714285713,0.30089747736207,0.8033731439219064,0.9906774917267753,30,-1.0396269984743205,6.849474789847206,0.4,0.245903943260834,0.5767994750172617,-1.5178200232451866,0.4203812358513576
