,RSI2_MeanRev,RSI2_BankNifty,Pairs_nifty50_vs_banknifty,DualMom_nifty50_vs_gold,FundManager,Nifty50_BuyHold
2022-05-26,62720.84011678072,66028.71962861421,64003.85288458463,85688.57018436196,78149.6790309375,96303.05709903092
2022-05-27,62720.84011678072,66028.71962861421,64003.85288458463,86654.61003131459,78345.46737316853,97388.76304955449
2022-05-30,62720.84011678072,66028.71962861421,65213.09080387291,,78674.4000360986,99228.74892359969
2022-05-31,62720.84011678072,66028.71962861421,64912.29972767778,87884.55328276806,78744.70585168386,98771.06286992082
2022-06-01,62720.84011678072,66028.71962861421,64670.41009865991,87557.05969404675,78584.41399845909,98403.0017188672
2022-06-02,62720.84011678072,66028.71962861421,65082.3609338952,88114.79860148035,78857.86279980683,99029.82933115395
2022-06-03,62720.84011678072,66028.71962861421,64911.32122213091,87883.22848726346,78744.65444166864,98769.57396822893
2022-06-06,62720.84011678072,66028.71962861421,64853.58939486516,87805.06555249248,78706.39701377947,98681.72876840728
2022-06-07,62720.84011678072,66028.71962861421,64253.956608994056,86993.22465729907,78308.87496950252,97769.32283238888
2022-06-08,62720.84011678072,66028.71962861421,64018.72540443971,86674.7458879879,78152.26987939351,97411.39319206681
2022-06-09,62720.84011678072,66028.71962861421,64495.64747907273,87320.44914693349,78470.3099416911,98137.08155028633
2022-06-10,62720.84011678072,66028.71962861421,63414.20391312152,85856.28619025396,77751.55862326562,96491.54856361117
2022-06-13,62720.84011678072,66028.71962861421,63414.20391312152,83591.41890059147,77379.29868352177,93946.12572076509
2022-06-14,62720.84011678072,66028.71962861421,63414.20391312152,83367.2593612284,77341.63811639602,93694.19890167909
2022-06-15,62720.84011678072,66028.71962861421,63414.20391312152,83155.56117958041,77305.99287932205,93456.27706413246
2022-06-16,62720.84011678072,66028.71962861421,63414.20391312152,81398.61324140341,77009.54571910341,91481.69098752685
2022-06-17,62720.84011678072,66028.71962861421,63414.20391312152,81043.04019796365,76948.49048194215,91082.07209983178
2022-06-20,62720.84011678072,66028.71962861421,63414.20391312152,,76948.49048194215,91419.45954962353
2022-06-21,62720.84011678072,66028.71962861421,63414.20391312152,82872.84671391083,77263.81380006728,93138.54195346926
2022-06-22,62720.84011678072,66028.71962861421,63414.20391312152,81677.88116876806,77061.61163309007,91795.55262738223
2022-06-23,62720.84011678072,66028.71962861421,63414.20391312152,82437.52201609108,77191.69101720041,92649.29234712673
2022-06-24,62720.84011678072,66028.71962861421,63414.20391312152,83193.18330191787,77320.11298999056,93498.55954577331
2022-06-27,62720.84011678072,66028.71962861421,63414.20391312152,83896.91363896111,77438.8203233336,94289.46296130217
2022-06-28,62720.84011678072,66028.71962861421,63414.20391312152,83993.09586258754,77454.9332375635,94397.55955054246
2022-06-29,62720.84011678072,66028.71962861421,63414.20391312152,83722.30455645929,77409.61147929773,94093.2245551063
2022-06-30,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,93980.96369394648
2022-07-01,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,93813.01441989657
2022-07-04,62720.84011678072,66028.71962861421,63414.20391312152,,77389.08793366213,94309.1153004307
2022-07-05,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,94163.20293462524
2022-07-06,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,95228.95992888634
2022-07-07,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,96081.21074693894
2022-07-08,62720.84011678072,66028.71962861421,63414.20391312152,83622.41704540595,77389.08793366213,96603.51280763703
2022-07-11,62720.84011678072,66028.71962861421,63396.22180556377,83622.41704540595,77384.21128732689,96576.11934291512
2022-07-12,62720.84011678072,66028.71962861421,62779.6951306247,83622.41704540595,77216.97583764598,95636.91899246488
2022-07-13,62720.84011678072,66028.71962861421,62421.39304735779,83622.41704540595,77119.04253382632,95091.09112183042
2022-07-14,62720.84011678072,66028.71962861421,62311.92744483215,83622.41704540595,77088.98915328181,94924.33413233847
2022-07-15,62720.84011678072,66028.71962861421,62744.120336946755,83622.41704540595,77207.80825702705,95582.72529728888
2022-07-18,62720.84011678072,66028.71962861421,63640.56466834422,83622.41704540595,77452.93968812973,96948.34476588824
2022-07-19,62720.84011678072,66028.71962861421,63883.147498941194,83622.41704540595,77518.5468766179,97317.88900261151
2022-07-20,62720.84011678072,66028.71962861421,64588.02702591879,83622.41704540595,77708.6204329421,98391.68373959993
2022-07-21,62720.84011678072,66028.71962861421,64917.98915496041,83622.41704540595,77796.84078042282,98894.33927719173
2022-07-22,62720.84011678072,66028.71962861421,65364.44937954705,83622.41704540595,77915.73675794456,99574.46491723045
2022-07-25,62720.84011678072,66028.71962861421,65018.65841442594,83622.41704540595,77824.13902972855,99047.69615145666
2022-07-26,62720.84011678072,66028.71962861421,64443.376051152765,83622.41704540595,77671.12020332969,98171.32628919985
2022-07-27,62720.84011678072,66028.71962861421,65060.88391540018,83622.41704540595,77836.51097129934,99112.02135736421
2022-07-28,62720.84011678072,66028.71962861421,66186.02934850291,83622.41704540595,78135.64068070914,100826.03800584418
2022-07-29,62720.84011678072,66028.71962861421,67079.93480484179,83622.41704540595,78721.91643361804,102187.78981965795
2022-08-01,62720.84011678072,66028.71962861421,67790.68237838334,84508.441013402,79370.66131250787,103270.52378281996
2022-08-02,62720.84011678072,66028.71962861421,67811.787493156,84534.75082891456,79389.88042116654,103302.67475372927
2022-08-03,62720.84011678072,66028.71962861421,67978.72711843629,84742.85918511981,79541.89138767892,103556.98614193118
2022-08-04,62720.84011678072,66028.71962861421,67954.68225359579,84712.88465217876,79520.00869525353,103520.35683390172
2022-08-05,62720.84011678072,66028.71962861421,68015.27928356535,84788.42542493844,79575.16103000236,103612.66873879907
2022-08-08,62720.84011678072,66028.71962861421,68514.12814507502,85410.29465693979,80029.09800206838,104372.60183593212
2022-08-10,62720.84011678072,66028.71962861421,68551.85621023121,85457.32678372982,80063.3738218298,104430.07576764804
2022-08-11,62720.84011678072,66028.71962861421,69037.60982143875,86062.8713653679,80504.62536444304,105170.05990851863
2022-08-12,62720.84011678072,66028.71962861421,69190.66771782731,86253.67464031343,80643.4435478746,105403.22423987789
2022-08-16,62720.84011678072,66028.71962861421,69687.56183643473,86873.1070731935,81093.88767547198,106160.17953362713
2022-08-17,62720.84011678072,66028.71962861421,70152.7906471687,87453.06526405814,81514.95833792907,106868.89673896796
2022-08-18,62720.84011678072,66028.71962861421,70200.68184827367,87512.7668425295,81558.23996901471,106941.85292187071
2022-08-19,62720.84011678072,66028.71962861421,69426.4051304092,86547.54690309186,80858.5941459134,105762.34034873566
2022-08-22,62720.84011678072,66028.71962861421,68379.64030625776,85242.6409736464,79910.38059283426,104167.7266367188
2022-08-23,62720.84011678072,66028.71962861421,68718.98672837304,85665.67310859925,80218.82378726105,104684.67795696166
2022-08-24,62720.84011678072,66028.71962861421,68826.29905942043,85799.4495728589,80316.25647926965,104848.1547099137
2022-08-25,62720.84011678072,66028.71962861421,68503.76648055023,85397.37771784769,80023.5191135787,104356.81715158916
2022-08-26,62720.84011678072,66028.71962861421,68646.27181955248,85575.02608503695,80152.99528877833,104573.90599749377
2022-08-29,62720.84011678072,66028.71962861421,67684.53831164863,84376.12091736718,79279.59550723841,103108.82673267154
2022-08-30,62720.84011678072,66028.71962861421,69429.73430191459,86551.6970765953,80869.50239896297,105767.41192012369
2022-09-01,62720.84011678072,66028.71962861421,68583.33062524312,85496.56305708105,80102.71963979398,104478.02305494477
2022-09-02,62720.84011678072,66028.71962861421,68570.22773922652,85480.22888797121,80090.81678369755,104458.06246663784
2022-09-05,62720.84011678072,66028.71962861421,69064.19737919504,,80411.35135935013,105210.5626873559
2022-09-06,62720.84011678072,66028.71962861421,69024.31604256059,86046.29922759387,80503.88881836955,105149.80851909998
2022-09-07,62720.84011678072,66028.71962861421,68902.34313974637,85894.24676992463,80393.24334830604,104963.99824076958
2022-09-08,62720.84011678072,66028.71962861421,69583.96046261583,86743.95671976566,81011.80317221521,106002.35595428653
2022-09-09,62720.84011678072,66028.71962861421,69719.22714430818,86912.58131520892,81134.28890989443,106208.41762203557
2022-09-12,62720.84011678072,66028.71962861421,70121.90418217036,87414.56193419262,81498.76099035903,106821.84511909528
2022-09-13,62720.84011678072,66028.71962861421,70644.60701565898,88066.16773047083,81971.26738483207,107618.11672314606
2022-09-14,62720.84011678072,66028.71962861421,70385.4050525357,87743.04435949046,81737.34248436672,107223.25534163839
2022-09-15,62720.84011678072,66028.71962861421,69891.44304828162,87127.26712529233,81291.18624185704,106470.7667529648
2022-09-16,62720.84011678072,66028.71962861421,68536.60768845082,85438.31784683451,80065.55024708086,104406.84657484562
2022-09-19,62720.84011678072,66028.71962861421,68893.93621812384,85883.76662995381,80390.22334950538,104951.19135981043
2022-09-20,62720.84011678072,66028.71962861421,69652.37646419434,86829.24468901046,81078.55721599441,106106.579072719
2022-09-21,62720.84011678072,66028.71962861421,69269.63627679217,86352.11751731453,80732.03612829014,105523.52284376501
2022-09-22,62720.84011678072,66028.71962861421,68923.45589023351,85920.56610418376,80418.2303127727,104996.16084372337
2022-09-23,62720.84011678072,66028.71962861421,67741.02732723768,84446.54060447354,79345.18537722396,103194.88059764514
2022-09-26,62720.84011678072,66028.71962861421,66524.98634918063,82930.61358237317,78237.35685822985,101342.39609181916
2022-09-27,62720.84011678072,65589.11126317154,66490.1903983778,82887.23665426509,78205.52854564624,101289.3888651789
2022-09-28,62172.08429309952,64564.39369461808,65908.45585638433,82162.04142827351,77521.29441941988,100403.1899253467
2022-09-29,62022.72613333456,64372.712504781506,65750.1216813026,81964.66069944983,77335.06231849018,100161.98785126011
2022-09-30,62022.72613333456,66055.5635446346,65750.1216813026,83310.99221395704,77617.34828766345,101807.22422080133
2022-10-03,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,100574.41361991435
2022-10-04,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,102878.94263785222
2022-10-06,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,103221.39002698752
2022-10-07,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,103119.2490445148
2022-10-10,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,102680.61627967436
2022-10-11,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,101147.34997018124
2022-10-12,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,101981.42571875275
2022-10-13,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,101330.77567939572
2022-10-14,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,102351.26657260995
2022-10-17,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,103102.27789163611
2022-10-18,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,104145.39311134041
2022-10-19,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,104296.07461537773
2022-10-20,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,104603.9748324433
2022-10-21,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,104677.53588165838
2022-10-24,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,105597.37469409176
2022-10-25,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,105154.27522417567
2022-10-27,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,105634.29480323292
2022-10-28,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,105931.19110623185
2022-10-31,62022.72613333456,65025.70963086599,65750.1216813026,83310.99221395704,77617.34828766345,107273.57556600656
2022-11-01,62022.72613333456,65025.70963086599,65750.1216813026,83927.08143538961,77744.90038134529,108066.86936667356
2022-11-02,62022.72613333456,65025.70963086599,65750.1216813026,83637.76819904304,77685.34437324322,107694.34151054427
2022-11-03,62022.72613333456,65025.70963086599,65750.1216813026,83498.31499135299,77656.56027327756,107514.77764009315
2022-11-04,62022.72613333456,65025.70963086599,65750.1216813026,83796.41801658874,77718.17071295931,107898.6234754897
2022-11-07,62022.72613333456,65025.70963086599,65750.1216813026,84192.57280811768,77799.81945813786,108408.72352154099
2022-11-09,62022.72613333456,65025.70963086599,65750.1216813026,83980.73257229906,77756.318307407,108135.95207876849
2022-11-10,62022.72613333456,65025.70963086599,65750.1216813026,83384.99627416284,77633.74452753492,107368.86527428769
2022-11-11,62022.72613333456,65025.70963086599,65750.1216813026,84872.01535892322,77941.4014199739,109283.59285006144
2022-11-14,62022.72613333456,65025.70963086599,65750.1216813026,84776.97181431565,77922.00534713722,109161.21211021455
2022-11-15,62022.72613333456,65025.70963086599,65750.1216813026,85120.3969062082,77992.15115645336,109603.41591270661
2022-11-16,62022.72613333456,65025.70963086599,65750.1216813026,85149.3047422261,77998.03715740223,109640.63845500394
2022-11-17,62022.72613333456,65025.70963086599,65750.1216813026,84845.19430731787,77936.13277773319,109249.05731003621
2022-11-18,62022.72613333456,65025.70963086599,65750.1216813026,84677.52885841411,77901.9078400696,109033.1665647118
2022-11-21,62022.72613333456,65025.70963086599,65750.1216813026,83994.37345742002,77762.24305714769,108153.51646591502
2022-11-22,62022.72613333456,65025.70963086599,65750.1216813026,84384.05108694121,77842.41299471068,108655.27633608281
2022-11-23,62022.72613333456,65025.70963086599,65750.1216813026,84490.66679965469,77864.26868961951,108792.55772489306
2022-11-24,62022.72613333456,65025.70963086599,65750.1216813026,,77864.26868961951,110084.02872603174
2022-11-25,62022.72613333456,65025.70963086599,65750.1216813026,85626.1665984375,78096.81209031142,110254.65918633151
